PUID,Action,Timestamp,Status,ServiceName,Metadata,RetryCount,ErrorDetails,_metadata_spanner_mod_type,_metadata_spanner_table_name,_metadata_spanner_commit_timestamp,_metadata_spanner_server_transaction_id,_metadata_spanner_record_sequence,_metadata_spanner_is_last_record_in_transaction_in_partition,_metadata_spanner_number_of_records_in_transaction,_metadata_spanner_number_of_partitions_in_transaction,_metadata_big_query_commit_timestamp,UserId,Source,TransactionId,Processed
f20c2882,SAVE_TRANSACTION,2025-01-07 08:10:13.876 UTC,PENDING,TransactionService,"{""amount"":562.0,""puid"":""f20c2882"",""userId"":""User-f20c2882""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:13.884911 UTC,MTcyOTAzOTQ1NjMyNTkwMjA1NTk=,00000000,true,1,1,2025-01-07 08:10:17.512817 UTC,,,,
88149fdb,UPDATE_STATUS,2025-01-07 08:10:16.181 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:16.190655 UTC,MTA2MTgzNjA5NTQ2MzI1ODU1MzU=,00000000,true,1,1,2025-01-07 08:10:17.514357 UTC,,,,
f20c2882,UPDATE_STATUS,2025-01-07 08:10:14.007 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:14.015071 UTC,MTA1MjIyODY4NDkyNDgwOTExMDQ=,00000000,true,1,1,2025-01-07 08:10:17.516747 UTC,,,,
8f7f2761,UPDATE_STATUS,2025-01-07 08:10:15.128 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:15.138415 UTC,MTE0Njc5OTcyODA3NDAxODc4NzY=,00000000,true,1,1,2025-01-07 08:10:17.521969 UTC,,,,
76521515,PROCESS_RECONCILIATION,2025-01-07 08:10:14.112 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:14.121391 UTC,MTIwODM4NjkxMzM1NDEwMDYy,00000000,true,1,1,2025-01-07 08:10:17.522009 UTC,,,,
88149fdb,PROCESS_PAYMENT,2025-01-07 08:10:16.159 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:16.168687 UTC,ODc4NzE4OTQ3NTQxMjk0ODIzMg==,00000000,true,1,1,2025-01-07 08:10:17.524912 UTC,,,,
8f7f2761,PROCESS_PAYMENT,2025-01-07 08:10:15.105 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:15.114511 UTC,OTk0MDQwNDQ5NjM0NDUzMDUwNQ==,00000000,true,1,1,2025-01-07 08:10:17.524916 UTC,,,,
da29432e,SAVE_TRANSACTION,2025-01-07 08:10:12.918 UTC,PENDING,TransactionService,"{""amount"":948.0,""puid"":""da29432e"",""userId"":""User-da29432e""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:12.925951 UTC,NTIxNzUxMzcwMDAwMjA2MTY4Mg==,00000000,true,1,1,2025-01-07 08:10:17.524923 UTC,,,,
da29432e,UPDATE_STATUS,2025-01-07 08:10:13.057 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:13.065455 UTC,MTI2MTI5NTMxOTYwMjk4OTU5NTM=,00000000,true,1,1,2025-01-07 08:10:17.524458 UTC,,,,
da29432e,PROCESS_PAYMENT,2025-01-07 08:10:13.032 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:13.042703 UTC,NjUyNDc4MDY5MTU3NjM2MzY4Nw==,00000000,true,1,1,2025-01-07 08:10:17.526727 UTC,,,,
8f7f2761,PROCESS_PAYMENT,2025-01-07 08:10:14.935 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:14.962351 UTC,NzgwMDA2NTIyODk5MzQxODE2Mg==,00000000,true,1,1,2025-01-07 08:10:17.526737 UTC,,,,
88149fdb,SAVE_TRANSACTION,2025-01-07 08:10:15.977 UTC,PENDING,TransactionService,"{""amount"":8.0,""puid"":""88149fdb"",""userId"":""User-88149fdb""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:15.985727 UTC,MTEwNTMxMjMxNDQ0MTI4NzUxMzE=,00000000,true,1,1,2025-01-07 08:10:17.529846 UTC,,,,
9615e73a,UPDATE_STATUS,2025-01-07 08:10:15.244 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:15.252127 UTC,NjczNTYzNzE4NjYwOTYyNDI4Mg==,00000000,true,1,1,2025-01-07 08:10:17.529867 UTC,,,,
9615e73a,UPDATE_STATUS,2025-01-07 08:10:12.171 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:12.180175 UTC,MTE3MTU4MzgyMTEwMDg0NDkwNzk=,00000000,true,1,1,2025-01-07 08:10:17.553583 UTC,,,,
f20c2882,UPDATE_STATUS,2025-01-07 08:10:14.081 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:14.094095 UTC,MTExMzIzODE1MzM2MDM4NDEwNjg=,00000000,true,1,1,2025-01-07 08:10:17.555175 UTC,,,,
f20c2882,PROCESS_PAYMENT,2025-01-07 08:10:13.936 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:13.943711 UTC,MTU1NTQ3Mjk3NzcwNDAzNTM3Njc=,00000000,true,1,1,2025-01-07 08:10:17.555188 UTC,,,,
da29432e,PROCESS_RECONCILIATION,2025-01-07 08:10:16.157 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:16.167023 UTC,NTA4NDcwMTg5MzI4NDU1NTUxMQ==,00000000,true,1,1,2025-01-07 08:10:17.562809 UTC,,,,
88149fdb,PROCESS_PAYMENT,2025-01-07 08:10:16.007 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:16.016175 UTC,MTU4ODk3ODc2MTM2MzQ4NzQxNjQ=,00000000,true,1,1,2025-01-07 08:10:17.564161 UTC,,,,
da29432e,PROCESS_PAYMENT,2025-01-07 08:10:12.946 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:12.953615 UTC,MTYwMzQzOTU3MjUxMTE0MTY5MjM=,00000000,true,1,1,2025-01-07 08:10:17.568995 UTC,,,,
da29432e,UPDATE_STATUS,2025-01-07 08:10:16.186 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:16.195103 UTC,MTU3NjMxMjI4NjI2Mjc4NDAwMDQ=,00000000,true,1,1,2025-01-07 08:10:17.569022 UTC,,,,
d9361be3,UPDATE_STATUS,2025-01-07 08:10:13.336 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:13.343967 UTC,Mzc4Mjk1ODk5ODA2MTA1MTA5NQ==,00000000,true,1,1,2025-01-07 08:10:17.575509 UTC,,,,
ed4a504d,PROCESS_PAYMENT,2025-01-07 08:10:19.206 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:19.215375 UTC,NzU5Mzc5MzI4MDM3Nzg3MDMxNQ==,00000000,true,1,1,2025-01-07 08:10:22.816813 UTC,,,,
d461431f,PROCESS_PAYMENT,2025-01-07 08:10:20.025 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:20.034335 UTC,MTc1OTE5NTkxNjkwODkwNjMy,00000000,true,1,1,2025-01-07 08:10:22.818778 UTC,,,,
a0dbd055,UPDATE_STATUS,2025-01-07 08:10:21.103 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:21.112223 UTC,MTUxNzgwOTIwNTY4NjY3Mzc3NTI=,00000000,true,1,1,2025-01-07 08:10:22.817513 UTC,,,,
8f7f2761,PROCESS_RECONCILIATION,2025-01-07 08:10:18.174 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:18.184111 UTC,Mzk3MTUxNDE2NjQ2NzM2MjE3NA==,00000000,true,1,1,2025-01-07 08:10:22.818188 UTC,,,,
53f353a7,UPDATE_STATUS,2025-01-07 08:10:17.047 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.063903 UTC,NzAwODMyNTAyNDE1MzMzNjU2MA==,00000000,true,1,1,2025-01-07 08:10:22.82135 UTC,,,,
ed4a504d,PROCESS_PAYMENT,2025-01-07 08:10:19.107 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:19.115279 UTC,MTEwNDg4ODUyOTQ4ODQ5Njk1MzA=,00000000,true,1,1,2025-01-07 08:10:22.824685 UTC,,,,
53f353a7,PROCESS_PAYMENT,2025-01-07 08:10:17.186 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.195823 UTC,MTY2ODkzMTYxMTc1NTEzOTUyMjQ=,00000000,true,1,1,2025-01-07 08:10:22.832362 UTC,,,,
53f353a7,PROCESS_PAYMENT,2025-01-07 08:10:17.021 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.032111 UTC,NzQ2MjU3ODE1Njg3MjM3NjQxMA==,00000000,true,1,1,2025-01-07 08:10:22.897165 UTC,,,,
a0dbd055,PROCESS_PAYMENT,2025-01-07 08:10:21.163 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:21.172367 UTC,MTY3NDI5NjYyMjc0MTM2MDA1ODA=,00000000,true,1,1,2025-01-07 08:10:22.899443 UTC,,,,
88149fdb,PROCESS_RECONCILIATION,2025-01-07 08:10:19.257 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:19.265343 UTC,MTMwNTY5NTQ3MzE4ODgyNzE0Nw==,00000000,true,1,1,2025-01-07 08:10:22.899843 UTC,,,,
ed4a504d,UPDATE_STATUS,2025-01-07 08:10:19.293 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:19.313807 UTC,NjIwMzIzNTE2NjU2OTk2NDI4MQ==,00000000,true,1,1,2025-01-07 08:10:22.908889 UTC,,,,
ed4a504d,PROCESS_PAYMENT,2025-01-07 08:10:19.27 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:19.278543 UTC,MTU5NjEyNTE1NzcxMDYxNzQ4OTE=,00000000,true,1,1,2025-01-07 08:10:22.909021 UTC,,,,
f20c2882,UPDATE_STATUS,2025-01-07 08:10:17.165 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.174015 UTC,MzQyMjgwNDUxNDk4ODk0NjMy,00000000,true,1,1,2025-01-07 08:10:22.909028 UTC,,,,
d5cca788,PROCESS_PAYMENT,2025-01-07 08:10:18.074 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:18.084767 UTC,MTAzODMzNTEyNTYzNDc4NTkxODQ=,00000000,true,1,1,2025-01-07 08:10:22.908365 UTC,,,,
53f353a7,PROCESS_RECONCILIATION,2025-01-07 08:10:20.263 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:20.272431 UTC,MTc3NzgzNzIxNzM3MzU2NDkzNjg=,00000000,true,1,1,2025-01-07 08:10:22.911344 UTC,,,,
5968fb79,PROCESS_PAYMENT,2025-01-07 08:10:22.16 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:22.168271 UTC,MjA1NjIxNTkyOTUwMDcxNjg1NQ==,00000000,true,1,1,2025-01-07 08:10:22.910412 UTC,,,,
ed4a504d,PROCESS_PAYMENT,2025-01-07 08:10:19.067 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:19.076607 UTC,MjIzMzYwODg3MDg4MDg3MDQzOA==,00000000,true,1,1,2025-01-07 08:10:22.911835 UTC,,,,
5968fb79,PROCESS_PAYMENT,2025-01-07 08:10:22.078 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:22.086415 UTC,MTA0MjIzMDY2MTUzNTA4MDg5ODI=,00000000,true,1,1,2025-01-07 08:10:22.911846 UTC,,,,
d5cca788,UPDATE_STATUS,2025-01-07 08:10:18.012 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:18.021487 UTC,MTYyNTcwNDQzMTE5NzE2OTYzNTc=,00000000,true,1,1,2025-01-07 08:10:22.911867 UTC,,,,
8f7f2761,UPDATE_STATUS,2025-01-07 08:10:18.203 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:18.211279 UTC,NzUyOTY4OTcwNzkzMTU5ODE3OQ==,00000000,true,1,1,2025-01-07 08:10:22.91369 UTC,,,,
d461431f,PROCESS_PAYMENT,2025-01-07 08:10:20.061 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:20.069359 UTC,NzY0NjU0MTc1MTM0MTE3NDEzMA==,00000000,true,1,1,2025-01-07 08:10:22.918467 UTC,,,,
53f353a7,UPDATE_STATUS,2025-01-07 08:10:17.142 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.151023 UTC,MTAyNjg4Mzg3NjI5OTk4NDg5NDI=,00000000,true,1,1,2025-01-07 08:10:22.919042 UTC,,,,
5968fb79,PROCESS_PAYMENT,2025-01-07 08:10:22.114 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:22.123999 UTC,MTYyOTMwNzkzMDIxMjkzNjI0Njg=,00000000,true,1,1,2025-01-07 08:10:22.92114 UTC,,,,
a0dbd055,UPDATE_STATUS,2025-01-07 08:10:21.188 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:21.197407 UTC,MzI2OTAwMjU2ODY2NDU0MTUyNQ==,00000000,true,1,1,2025-01-07 08:10:22.922735 UTC,,,,
53f353a7,PROCESS_PAYMENT,2025-01-07 08:10:17.118 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.128831 UTC,MTE1MjA1NTkxNTAwNzc3MTI3MDY=,00000000,true,1,1,2025-01-07 08:10:22.925854 UTC,,,,
5968fb79,SAVE_TRANSACTION,2025-01-07 08:10:22.047 UTC,PENDING,TransactionService,"{""amount"":263.0,""puid"":""5968fb79"",""userId"":""User-5968fb79""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:22.056287 UTC,MTIyNTQzODE1NDgxMjYxMTYyMDM=,00000000,true,1,1,2025-01-07 08:10:22.925868 UTC,,,,
a0dbd055,PROCESS_PAYMENT,2025-01-07 08:10:21.23 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:21.239935 UTC,MjU0MDE4MDE4MTUwMjk3MjQ5MQ==,00000000,true,1,1,2025-01-07 08:10:22.924472 UTC,,,,
53f353a7,PROCESS_PAYMENT,2025-01-07 08:10:17.069 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.078463 UTC,MTc1NzA5Njc2Mjk5MDQ0OTMzMTM=,00000000,true,1,1,2025-01-07 08:10:22.924292 UTC,,,,
a0dbd055,UPDATE_STATUS,2025-01-07 08:10:21.252 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:21.262271 UTC,NTE4NDYzNjIwMjY2ODc1NDgxMg==,00000000,true,1,1,2025-01-07 08:10:22.92603 UTC,,,,
53f353a7,SAVE_TRANSACTION,2025-01-07 08:10:16.99 UTC,PENDING,TransactionService,"{""amount"":982.0,""puid"":""53f353a7"",""userId"":""User-53f353a7""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:16.998575 UTC,MTcwOTM2NzQ5Nzk1NzYxODAyOTU=,00000000,true,1,1,2025-01-07 08:10:22.926797 UTC,,,,
53f353a7,UPDATE_STATUS,2025-01-07 08:10:17.216 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.225375 UTC,NDA1MzgyMjY2Mjg1ODU2MDA4Nw==,00000000,true,1,1,2025-01-07 08:10:22.926802 UTC,,,,
d5cca788,PROCESS_RECONCILIATION,2025-01-07 08:10:21.206 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:21.215919 UTC,MjQwOTE1ODExMzM4MDczMjgzMQ==,00000000,true,1,1,2025-01-07 08:10:22.92859 UTC,,,,
d5cca788,UPDATE_STATUS,2025-01-07 08:10:18.099 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:18.110511 UTC,MjczNDMwNDkwNjIxNTk1MjkzOA==,00000000,true,1,1,2025-01-07 08:10:22.928608 UTC,,,,
5968fb79,UPDATE_STATUS,2025-01-07 08:10:22.101 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:22.109631 UTC,MTA4MjY4NjA4NTAyODQ3MzA0OA==,00000000,true,1,1,2025-01-07 08:10:22.928642 UTC,,,,
5968fb79,UPDATE_STATUS,2025-01-07 08:10:22.182 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:22.189423 UTC,NTAxNzE0NzU4MjE4NDcwNTc4MQ==,00000000,true,1,1,2025-01-07 08:10:22.970035 UTC,,,,
d461431f,UPDATE_STATUS,2025-01-07 08:10:20.129 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:20.138559 UTC,OTcwNDY3MzUxMTg5NDQ5NTgxOQ==,00000000,true,1,1,2025-01-07 08:10:22.980006 UTC,,,,
a0dbd055,PROCESS_PAYMENT,2025-01-07 08:10:21.116 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:21.125567 UTC,MjA3NzEyNjM1NjY0NDAwNDkyMA==,00000000,true,1,1,2025-01-07 08:10:22.980019 UTC,,,,
d5cca788,PROCESS_PAYMENT,2025-01-07 08:10:18.026 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:18.034959 UTC,MTAzODg1MTU3NTQ1MTM1NzAyMw==,00000000,true,1,1,2025-01-07 08:10:22.987759 UTC,,,,
d5cca788,PROCESS_PAYMENT,2025-01-07 08:10:17.989 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.999407 UTC,MTMwNzc4NDAyOTM4NjAzMjQ4OTU=,00000000,true,1,1,2025-01-07 08:10:22.988125 UTC,,,,
ed4a504d,UPDATE_STATUS,2025-01-07 08:10:19.228 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:19.237391 UTC,MTc1NTU2MTQ0OTAyMzE5NTE4NzA=,00000000,true,1,1,2025-01-07 08:10:22.988146 UTC,,,,
d5cca788,SAVE_TRANSACTION,2025-01-07 08:10:17.96 UTC,PENDING,TransactionService,"{""amount"":229.0,""puid"":""d5cca788"",""userId"":""User-d5cca788""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.967903 UTC,ODU2MjU1NDg2OTYzODg4MzgwNw==,00000000,true,1,1,2025-01-07 08:10:22.988165 UTC,,,,
5968fb79,PROCESS_PAYMENT,2025-01-07 08:10:22.221 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:22.229503 UTC,MjkyMDQ2Njc0MjAxNzI5OTMxMA==,00000000,true,1,1,2025-01-07 08:10:22.98863 UTC,,,,
ed4a504d,UPDATE_STATUS,2025-01-07 08:10:19.092 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:19.101791 UTC,MTUyNTAwNjUyNTA5MzI1NTkwMTc=,00000000,true,1,1,2025-01-07 08:10:22.997426 UTC,,,,
d5cca788,PROCESS_PAYMENT,2025-01-07 08:10:18.142 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:18.151695 UTC,ODk1NzI4MDAzMTQxMTA0MzgxNA==,00000000,true,1,1,2025-01-07 08:10:22.997439 UTC,,,,
88149fdb,UPDATE_STATUS,2025-01-07 08:10:19.284 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:19.292815 UTC,NTU0NzMyODM1ODA1MjIwODk5Mg==,00000000,true,1,1,2025-01-07 08:10:23.050964 UTC,,,,
f20c2882,PROCESS_RECONCILIATION,2025-01-07 08:10:17.138 UTC,COMPLETED,ReconciliationService,"""Reconciliation processed successfully.""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:17.146943 UTC,MTI1NzUyMTg2MDAxNjI2ODQ0NDA=,00000000,true,1,1,2025-01-07 08:10:23.05047 UTC,,,,
d461431f,PROCESS_PAYMENT,2025-01-07 08:10:20.107 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:20.116463 UTC,MTU3ODYxMjgzMzA0NDU4ODAzNjU=,00000000,true,1,1,2025-01-07 08:10:23.052607 UTC,,,,
d461431f,SAVE_TRANSACTION,2025-01-07 08:10:19.997 UTC,PENDING,TransactionService,"{""amount"":950.0,""puid"":""d461431f"",""userId"":""User-d461431f""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:20.004943 UTC,MTI3ODExNDIwMDA3OTUxMTI3NzU=,00000000,true,1,1,2025-01-07 08:10:23.05825 UTC,,,,
d5cca788,UPDATE_STATUS,2025-01-07 08:10:21.237 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:21.245903 UTC,NDM2MzYyNjgwMzQ4NjQ3NjI2,00000000,true,1,1,2025-01-07 08:10:23.062872 UTC,,,,
d461431f,UPDATE_STATUS,2025-01-07 08:10:20.191 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:20.200799 UTC,NzcxMzE3ODMxMDcxNTc3NDM4Ng==,00000000,true,1,1,2025-01-07 08:10:23.06289 UTC,,,,
7d616756,PROCESS_PAYMENT,2025-01-07 08:10:23.13 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:23.139551 UTC,MTM0NjQ2NjgxMDg3Mzc3Nzk3MDk=,00000000,true,1,1,2025-01-07 08:10:28.748142 UTC,,,,
7d616756,UPDATE_STATUS,2025-01-07 08:10:23.2 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:23.216623 UTC,MTQ2ODE2NjE4MTI0NDQzOTA2ODA=,00000000,true,1,1,2025-01-07 08:10:28.748391 UTC,,,,
7d616756,PROCESS_PAYMENT,2025-01-07 08:10:23.178 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:23.186127 UTC,ODA4OTE1NTcyMDMzMDcwNTI0MQ==,00000000,true,1,1,2025-01-07 08:10:28.836673 UTC,,,,
7d616756,SAVE_TRANSACTION,2025-01-07 08:10:23.06 UTC,PENDING,TransactionService,"{""amount"":553.0,""puid"":""7d616756"",""userId"":""User-7d616756""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:23.069967 UTC,NjI2OTkwNzY4OTI0Mjc4NDU4NA==,00000000,true,1,1,2025-01-07 08:10:28.85424 UTC,,,,
d461431f,UPDATE_STATUS,2025-01-07 08:10:23.267 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:23.276607 UTC,OTU0MjA1ODY0NDY2NTc4NDYz,00000000,true,1,1,2025-01-07 08:10:28.854277 UTC,,,,
3986b794,SAVE_TRANSACTION,2025-01-07 08:10:24.092 UTC,PENDING,TransactionService,"{""amount"":618.0,""puid"":""3986b794"",""userId"":""User-3986b794""}",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:24.101871 UTC,NjY5ODg0ODQwNzE5NDM2MTkxNA==,00000000,true,1,1,2025-01-07 08:10:28.859162 UTC,,,,
c749df50,UPDATE_STATUS,2025-01-07 08:10:27.336 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:27.345263 UTC,NjkyMDQ1MjkyOTAyODY5MTMzMA==,00000000,true,1,1,2025-01-07 08:10:28.859188 UTC,,,,
bf09a56b,PROCESS_PAYMENT,2025-01-07 08:10:25.149 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:25.184351 UTC,MjU2NjU5MjMwODkzMzQxMzA2OA==,00000000,true,1,1,2025-01-07 08:10:28.868749 UTC,,,,
bf09a56b,PROCESS_PAYMENT,2025-01-07 08:10:25.271 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:25.280399 UTC,ODM5NjY5NzEyMDAwMDk2NDc1MA==,00000000,true,1,1,2025-01-07 08:10:28.868356 UTC,,,,
aa16259f,UPDATE_STATUS,2025-01-07 08:10:28.352 UTC,COMPLETED,PaymentService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:28.363263 UTC,MjAyMTEwNTI5ODQ0MzM2MjI0MA==,00000000,true,1,1,2025-01-07 08:10:28.870304 UTC,,,,
7d616756,PROCESS_PAYMENT,2025-01-07 08:10:23.25 UTC,COMPLETED,PaymentService,"""Payment processed successfully!""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:23.260623 UTC,MTc0ODAzMDczOTk1NTI5NzgzMjY=,00000000,true,1,1,2025-01-07 08:10:28.869103 UTC,,,,
ed4a504d,UPDATE_STATUS,2025-01-07 08:10:22.379 UTC,COMPLETED,TransactionService,"""{}""",0,"",INSERT,payment_audit_trail,2025-01-07 08:10:22.389183 UTC,MTI5MjAzNDE1NDI0NDc4OTIxNzA=,00000000,true,1,1,2025-01-07 08:10:28.875565 UTC,,,,
